District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Nam Tu Liem,21.0173512,105.7613329,Noodle and Roll,21.02970041,105.8491419,Vietnamese Restaurant
Nam Tu Liem,21.0173512,105.7613329,GoGi House,21.00127928,105.8165284,Korean Restaurant
Nam Tu Liem,21.0173512,105.7613329,JM Marvel Hotel & Spa,21.03103033,105.8466951,Hotel
Nam Tu Liem,21.0173512,105.7613329,Paris Baguette @ The Manor,21.01473448,105.7771216,Bakery
Nam Tu Liem,21.0173512,105.7613329,Vintage 1976,21.02596506,105.8537216,Café
Nam Tu Liem,21.0173512,105.7613329,Twitter Beans Coffee,21.00663858,105.8033337,Coffee Shop
Nam Tu Liem,21.0173512,105.7613329,Paris Baguette,21.00640652,105.8035809,Bakery
Nam Tu Liem,21.0173512,105.7613329,Kem Tràng Tiền,21.02505482,105.8547373,Ice Cream Parlor
Nam Tu Liem,21.0173512,105.7613329,Lục Thuỷ,21.02899125,105.8512341,Vietnamese Restaurant
Nam Tu Liem,21.0173512,105.7613329,Nhà Hát Lớn Hà Nội (Hanoi Opera House),21.0242343,105.8572761,Opera House
Nam Tu Liem,21.0173512,105.7613329,Gogihouse Restaurant,21.00782,105.792655,Korean Restaurant
Nam Tu Liem,21.0173512,105.7613329,Royal City Square,21.00325312,105.8153302,Pedestrian Plaza
Nam Tu Liem,21.0173512,105.7613329,Starbucks,21.00297186,105.8147818,Coffee Shop
Nam Tu Liem,21.0173512,105.7613329,CGV Cinemas Vincom Royal City,21.00260067,105.815508,Movie Theater
Nam Tu Liem,21.0173512,105.7613329,Book Café,21.00661717,105.8457521,Coffee Shop
Nam Tu Liem,21.0173512,105.7613329,Hoàng Trà,21.00779374,105.8035194,Tea Room
Nam Tu Liem,21.0173512,105.7613329,Bảo Tàng Phòng Không Không Quân (Air Force Museum),21.0004478,105.8292067,History Museum
Nam Tu Liem,21.0173512,105.7613329,The Pizza Company,21.00355755,105.8147782,Pizzeria
Nam Tu Liem,21.0173512,105.7613329,Phở 10 Lý Quốc Sư,21.00346112,105.7994079,Noodle Restaurant
Nam Tu Liem,21.0173512,105.7613329,Meat Plus Mễ Trì,21.015652,105.778288,BBQ Joint
Nam Tu Liem,21.0173512,105.7613329,Quán Nướng Cây Sung 45 Ngõ 24 Kim Đồng,20.98183148,105.8439115,BBQ Joint
Nam Tu Liem,21.0173512,105.7613329,Raffles Restaurant,21.01725757,105.7797888,Malay Restaurant
Nam Tu Liem,21.0173512,105.7613329,TOKYO Deli,21.00817117,105.8010635,Japanese Restaurant
Nam Tu Liem,21.0173512,105.7613329,B59 Coffee,20.99932664,105.818535,Coffee Shop
Nam Tu Liem,21.0173512,105.7613329,Vuvuzela,20.99340204,105.8076138,Beer Bar
Nam Tu Liem,21.0173512,105.7613329,Baskin-Robbins,21.00331103,105.8137823,Ice Cream Parlor
Nam Tu Liem,21.0173512,105.7613329,Cellini Cafe,21.01451099,105.7773572,Café
Nam Tu Liem,21.0173512,105.7613329,Bún ốc bà Lương,21.00244068,105.8240873,Vietnamese Restaurant
Nam Tu Liem,21.0173512,105.7613329,Metro Cash & Carry,21.05461205,105.7805986,Supermarket
Nam Tu Liem,21.0173512,105.7613329,Starbucks (Starbucks Coffee The Garden),21.0146185,105.7772764,Coffee Shop
Nam Tu Liem,21.0173512,105.7613329,河内老成都川菜 (Hà Nội Thành Đô Xua),21.0104887,105.8012259,Szechuan Restaurant
Nam Tu Liem,21.0173512,105.7613329,Tous les Jours,20.97213432,105.7773033,Bakery
Nam Tu Liem,21.0173512,105.7613329,Cowboy Jack's,21.00667139,105.8034002,Pizzeria
Nam Tu Liem,21.0173512,105.7613329,Parkland Coffee,20.98682738,105.8323518,Coffee Shop
Nam Tu Liem,21.0173512,105.7613329,Royal City - Thành Phố Hoàng Gia,21.00260067,105.815508,Shopping Mall
Nam Tu Liem,21.0173512,105.7613329,Bánh Mì Chảo Thái Thịnh,21.00715918,105.8211843,Sandwich Spot
Nam Tu Liem,21.0173512,105.7613329,Paris Baguette,21.0036186,105.8153302,Bakery
Nam Tu Liem,21.0173512,105.7613329,Urban Station Coffee,21.006741,105.831715,Café
Nam Tu Liem,21.0173512,105.7613329,Mường Thanh Hà Nội,20.96959207,105.8270111,Hotel
Nam Tu Liem,21.0173512,105.7613329,Unimart,21.0075611,105.8331391,Supermarket
Nam Tu Liem,21.0173512,105.7613329,Platinum Cineplex,21.01530748,105.7778081,Movie Theater
Nam Tu Liem,21.0173512,105.7613329,Maxx Cafe,21.00237046,105.8447771,Café
Nam Tu Liem,21.0173512,105.7613329,Vpresso Coffee,21.01569301,105.7761091,Café
Nam Tu Liem,21.0173512,105.7613329,Aquaria Food Cultural Center,21.02110721,105.7679129,Café
Nam Tu Liem,21.0173512,105.7613329,Cafe Chồn 109 Lương Định Của,21.0043203,105.8358161,Coffee Shop
Nam Tu Liem,21.0173512,105.7613329,Cơm Tấm Sài Gòn,21.00119657,105.8495937,Vietnamese Restaurant
Nam Tu Liem,21.0173512,105.7613329,The Garden Shopping Centre,21.01530303,105.7778435,Shopping Mall
Nam Tu Liem,21.0173512,105.7613329,CGV Cinemas Rice City,20.9633031,105.8230269,Movie Theater
Nam Tu Liem,21.0173512,105.7613329,Hưng Ốc,21.00783169,105.8341699,Seafood Restaurant
Nam Tu Liem,21.0173512,105.7613329,Thiên Đường Bảo Sơn,20.99866602,105.7332747,Amusement Park
Nam Tu Liem,21.0173512,105.7613329,Nhắng Nướng,21.00784898,105.8452947,BBQ Joint
Nam Tu Liem,21.0173512,105.7613329,Bảo Tàng Đường Hồ Chí Minh (Ho Chi Minh Trail Museum),20.953912,105.748666,History Museum
Nam Tu Liem,21.0173512,105.7613329,Sio Sushi,20.99760175,105.8459704,Sushi Restaurant
Nam Tu Liem,21.0173512,105.7613329,Huong Sen Restaurant,21.00622292,105.7818754,Restaurant
Nam Tu Liem,21.0173512,105.7613329,KFC Định Công,20.98417996,105.8333198,Fast Food Restaurant
Nam Tu Liem,21.0173512,105.7613329,Phở Hà Nội Xưa,21.04058563,105.7807405,Food Court
Nam Tu Liem,21.0173512,105.7613329,Vincom Phạm Ngọc Thạch,21.00635554,105.8318271,Shopping Mall
Nam Tu Liem,21.0173512,105.7613329,Ao Quán,21.00513698,105.8336309,Vietnamese Restaurant
Nam Tu Liem,21.0173512,105.7613329,AHA Cafe Võ Thị Sáu,21.00356642,105.8550356,Coffee Shop
Nam Tu Liem,21.0173512,105.7613329,Phở Lý Quốc Sư,20.96221085,105.7941766,Vietnamese Restaurant
Nam Tu Liem,21.0173512,105.7613329,Paris Gâteaux,21.00349378,105.844674,Bakery
Nam Tu Liem,21.0173512,105.7613329,Cộng Càphê Linh Đàm,20.963139,105.825533,Café
Phu Xuyen,20.7368916,105.9129798,Thường Tín,20.77332586,105.8992575,Landmarks and Outdoors
Phu Xuyen,20.7368916,105.9129798,Phú Xuyên,20.78132969,105.8954778,Landmarks and Outdoors
Phu Xuyen,20.7368916,105.9129798,Trung Nguyen Coffee,20.68299157,105.9119164,Coffee Shop
Phu Xuyen,20.7368916,105.9129798,Trạm thu phí Cầu Giẽ,20.66553657,105.9172624,Toll Booth
Phuc Tho,21.1083568,105.5423115,Phở Cười,21.047953,105.58371,Vietnamese Restaurant
Phuc Tho,21.1083568,105.5423115,King's Island Golf Club,21.06115293,105.4744782,Golf Course
Phuc Tho,21.1083568,105.5423115,Thành cổ Sơn Tây,21.13843943,105.5047519,Historic and Protected Site
Phuc Tho,21.1083568,105.5423115,Làng cổ Đường Lâm,21.15815511,105.470405,Historic and Protected Site
Phuc Tho,21.1083568,105.5423115,Sơn Tinh Camp,21.05419617,105.4830396,Campground
Phuc Tho,21.1083568,105.5423115,Lâm Ký Hotel,21.13416398,105.5030292,Hotel
Quoc Oai,20.990187,105.640876,Chùa Thầy,21.02289241,105.6459957,Buddhist Temple
Quoc Oai,20.990187,105.640876,Phở Cười,21.047953,105.58371,Vietnamese Restaurant
Quoc Oai,20.990187,105.640876,Chùa Tây Phương,21.02551123,105.5870327,Temple
Quoc Oai,20.990187,105.640876,Thiên Đường Bảo Sơn,20.99866602,105.7332747,Amusement Park
Soc Son,21.2572652,105.8481633,Song Hong Business Lounge,21.21811058,105.7931697,Airport Lounge
Soc Son,21.2572652,105.8481633,Starbucks,21.217435,105.795894,Coffee Shop
Soc Son,21.2572652,105.8481633,Starbucks,21.213825,105.80403,Coffee Shop
Soc Son,21.2572652,105.8481633,Vietnam Airlines Business Class Lounge,21.21803375,105.7935768,Airport Lounge
Soc Son,21.2572652,105.8481633,NIA Business Lounge,21.21853907,105.7915977,Airport Lounge
Soc Son,21.2572652,105.8481633,Duty Free - Liquor/Tobacco @ Departure,21.21756028,105.7922689,Liquor Store
Soc Son,21.2572652,105.8481633,Viet Village Hotel,21.20438,105.83098,Hotel
Soc Son,21.2572652,105.8481633,Lucky Restaurant,21.21808783,105.7924227,Vietnamese Restaurant
Soc Son,21.2572652,105.8481633,Big Bowl,21.21508421,105.8042241,Noodle Restaurant
Soc Son,21.2572652,105.8481633,Ngọc Sương - Phố Hàng Ăn,21.21428841,105.8034052,Vietnamese Restaurant
Soc Son,21.2572652,105.8481633,Popeyes Louisiana Kitchen,21.21763492,105.7943543,Fried Chicken Joint
Soc Son,21.2572652,105.8481633,Vietnam Airline Check-in counter,21.2140938,105.8037958,Airport Service
Soc Son,21.2572652,105.8481633,Airport View Hotel,21.21945902,105.7822363,Hotel
Soc Son,21.2572652,105.8481633,Vietnam Airlines Lotus Lounge,21.214869,105.804465,Airport Lounge
Soc Son,21.2572652,105.8481633,NCS (Noibai Cargo Terminal),21.21270761,105.8065245,Airport Terminal
Soc Son,21.2572652,105.8481633,Noibai Airport Mini Bus Station,21.21400005,105.8023739,Bus Station
Soc Son,21.2572652,105.8481633,Two Tigers,21.21878358,105.790392,Vietnamese Restaurant
Soc Son,21.2572652,105.8481633,Phuong Dong Hotel,21.21997259,105.7817436,Hotel
Soc Son,21.2572652,105.8481633,Ngô Luộc Ven Đường,21.21703907,105.7784363,Snack Place
Soc Son,21.2572652,105.8481633,Noi Bai Airport VIP lounge (3rd floor),21.22030958,105.7740973,Airport Lounge
Son Tay,21.1386671,105.5056335,Thành cổ Sơn Tây,21.13843943,105.5047519,Historic and Protected Site
Son Tay,21.1386671,105.5056335,King's Island Golf Club,21.06115293,105.4744782,Golf Course
Son Tay,21.1386671,105.5056335,Làng cổ Đường Lâm,21.15815511,105.470405,Historic and Protected Site
Son Tay,21.1386671,105.5056335,Lâm Ký Hotel,21.13416398,105.5030292,Hotel
Son Tay,21.1386671,105.5056335,Tản Đà Spa Resort,21.10016795,105.4207793,Resort
Son Tay,21.1386671,105.5056335,Sơn Tinh Camp,21.05419617,105.4830396,Campground
Tay Ho,21.0683576,105.8240984,Anita's Cantina,21.065331,105.8223,Mexican Restaurant
Tay Ho,21.0683576,105.8240984,The Fat Pig (Con Heo Béo),21.06053486,105.82731,BBQ Joint
Tay Ho,21.0683576,105.8240984,Yakushi Center for Holistic Health,21.0614743,105.8319556,Massage Clinic
Tay Ho,21.0683576,105.8240984,Pepe la Poule,21.05567703,105.8212862,French Restaurant
Tay Ho,21.0683576,105.8240984,Starbucks,21.06673531,105.8263386,Coffee Shop
Tay Ho,21.0683576,105.8240984,InterContinental Hanoi Westlake,21.058378,105.83178,Hotel
Tay Ho,21.0683576,105.8240984,Standing Bar,21.04696431,105.8402007,Beer Bar
Tay Ho,21.0683576,105.8240984,VietClimb,21.05580725,105.8413735,Climbing Gym
Tay Ho,21.0683576,105.8240984,Sunkat’s Burgers,21.055584,105.835629,Burger Joint
Tay Ho,21.0683576,105.8240984,Pizza 4P,21.034181,105.812777,Pizzeria
Tay Ho,21.0683576,105.8240984,HOME Hanoi Restaurant,21.04546233,105.8424943,Vietnamese Restaurant
Tay Ho,21.0683576,105.8240984,Pizza 4Ps Lotte Hanoi,21.032145,105.813378,Pizzeria
Tay Ho,21.0683576,105.8240984,Hotel La Siesta Trendy,21.03224444,105.8457272,Hotel
Tay Ho,21.0683576,105.8240984,Sheraton Hanoi Hotel,21.05989464,105.8316567,Hotel
Tay Ho,21.0683576,105.8240984,Chùa Trấn Quốc,21.04791766,105.8370998,Buddhist Temple
Tay Ho,21.0683576,105.8240984,Bánh Mì 25,21.03616703,105.8486871,Sandwich Spot
Tay Ho,21.0683576,105.8240984,La Siesta Hotel,21.03427457,105.853351,Hotel
Tay Ho,21.0683576,105.8240984,Hong Hoai Restaurant,21.033757,105.847427,Asian Restaurant
Tay Ho,21.0683576,105.8240984,Duong's 2 Restaurant & Cooking Class,21.03410845,105.8534968,Vietnamese Restaurant
Tay Ho,21.0683576,105.8240984,Công Viên Hòa Bình (Hoa Binh Park),21.06718071,105.78567,Park
Tay Ho,21.0683576,105.8240984,Cộng Càphê,21.03516553,105.853395,Coffee Shop
Tay Ho,21.0683576,105.8240984,Phở Gia Truyền Bát Đàn,21.0337111,105.8464615,Noodle Restaurant
Tay Ho,21.0683576,105.8240984,Chả Cá Thăng Long,21.033208,105.846044,Vietnamese Restaurant
Tay Ho,21.0683576,105.8240984,Apricot Boutique Hotel,21.028105,105.85093,Hotel
Tay Ho,21.0683576,105.8240984,Orchid Cooking Class & Restaurant,21.03387409,105.8532701,Culinary School
Tay Ho,21.0683576,105.8240984,Apron Up Restaurant,21.03402339,105.8473036,Vietnamese Restaurant
Tay Ho,21.0683576,105.8240984,Pizza 4P's,21.02974552,105.8489557,Pizzeria
Tay Ho,21.0683576,105.8240984,Văn Miếu Quốc Tử Giám (Temple of Literature) (Văn Miếu Quốc Tử Giám),21.02870741,105.8360046,Confucian Temple
Tay Ho,21.0683576,105.8240984,The Railway Cafe,21.02941903,105.8431118,Café
Tay Ho,21.0683576,105.8240984,Lotte Hotel Hanoi,21.03224132,105.8128173,Hotel
Tay Ho,21.0683576,105.8240984,Sofitel Legend Metropole Hanoi,21.0259859,105.8556869,Hotel
Tay Ho,21.0683576,105.8240984,Bun Cha Ta,21.03437342,105.8543823,Noodle Restaurant
Tay Ho,21.0683576,105.8240984,Dream Beans Coffee,21.029088,105.848596,Coffee Shop
Tay Ho,21.0683576,105.8240984,Cafe Giảng,21.03353678,105.8546951,Coffee Shop
Tay Ho,21.0683576,105.8240984,Bún Chả Hàng Quạt,21.03252245,105.8488068,Noodle Restaurant
Tay Ho,21.0683576,105.8240984,Bún Chả Nem Rán 41 Cửa Đông,21.03462917,105.8458793,Noodle Restaurant
Tay Ho,21.0683576,105.8240984,Pizza 4P,21.02514062,105.854438,Italian Restaurant
Tay Ho,21.0683576,105.8240984,Đền Quán Thánh,21.04302366,105.8363946,Temple
Tay Ho,21.0683576,105.8240984,Phở Cuốn 31,21.04598598,105.8409496,Vietnamese Restaurant
Tay Ho,21.0683576,105.8240984,Tranquil Books & Coffee,21.03249147,105.8456909,Coffee Shop
Tay Ho,21.0683576,105.8240984,Công Viên Cầu Giấy (Yên Hoà),21.02933885,105.7899118,Park
Tay Ho,21.0683576,105.8240984,Nhạc Cafe - Music Cafe,21.0324653,105.855285,Coffee Shop
Tay Ho,21.0683576,105.8240984,Phở 10 Lý Quốc Sư,21.030473,105.848801,Noodle Restaurant
Tay Ho,21.0683576,105.8240984,Orchids Spa,21.02943437,105.8504335,Spa
Tay Ho,21.0683576,105.8240984,Hidden Gem Coffee,21.03376,105.85514,Coffee Shop
Tay Ho,21.0683576,105.8240984,Cộng Càphê,21.02892649,105.8494596,Coffee Shop
Tay Ho,21.0683576,105.8240984,Aquarius Legend Hotel,21.03232458,105.854457,Hotel
Tay Ho,21.0683576,105.8240984,Cafe Đinh,21.03188184,105.852163,Coffee Shop
Tay Ho,21.0683576,105.8240984,Sky Walk Lotte Centre,21.03213124,105.8124281,Scenic Lookout
Tay Ho,21.0683576,105.8240984,Hanoi La Selva Hotel,21.03137364,105.8548863,Hotel
Tay Ho,21.0683576,105.8240984,Starbucks Reserve Nhà Thờ,21.02916166,105.8502215,Coffee Shop
Tay Ho,21.0683576,105.8240984,Cộng Càphê 54 Hàng Điếu (Hàng Nón),21.03261866,105.8468432,Café
Tay Ho,21.0683576,105.8240984,Maison Marou Hanoi,21.02191169,105.8498236,Chocolate Store
Tay Ho,21.0683576,105.8240984,Hoa 10 giờ Floral & Book Café,21.03067727,105.8561435,Café
Tay Ho,21.0683576,105.8240984,Bảo Tàng Dân Tộc Học Việt Nam (Vietnam Museum of Ethnology),21.04051643,105.7981166,Museum
Tay Ho,21.0683576,105.8240984,HC Home Center,21.068578,105.78565,Electronics Store
Tay Ho,21.0683576,105.8240984,Hotel de L'Opera,21.02457239,105.8557538,Hotel
Tay Ho,21.0683576,105.8240984,The Note Coffee,21.03158263,105.8511748,Coffee Shop
Tay Ho,21.0683576,105.8240984,Pizza 4Ps 11B Bảo Khánh,21.03106,105.850146,Pizzeria
Tay Ho,21.0683576,105.8240984,L'Espace - Institut Français de Hanoï (Trung Tâm Văn Hóa Pháp tại Hà Nội),21.02466826,105.8558318,Cultural Center
Tay Ho,21.0683576,105.8240984,An Cafe,21.02981,105.84776,Café
Tay Ho,21.0683576,105.8240984,Nhất Ly,21.01045729,105.825109,Hotpot Restaurant
Tay Ho,21.0683576,105.8240984,Joma Bakery Café,21.03446908,105.8141427,Café
Tay Ho,21.0683576,105.8240984,King Roti,21.03242085,105.8506454,Bakery
Tay Ho,21.0683576,105.8240984,Meliã,21.024107,105.84907,Hotel
Tay Ho,21.0683576,105.8240984,O'Gallery Premier Hotel & Spa,21.02967485,105.8458894,Hotel
Tay Ho,21.0683576,105.8240984,The Lapis Hotel,21.01976967,105.8559334,Hotel
Tay Ho,21.0683576,105.8240984,Bánh Cuốn Thanh Trì Bà Hoành,21.01342011,105.8497082,Vietnamese Restaurant
Tay Ho,21.0683576,105.8240984,InterContinental Hanoi Landmark 72,21.01683586,105.7842974,Hotel
Tay Ho,21.0683576,105.8240984,Phở Sướng,21.033548,105.852135,Noodle Restaurant
Tay Ho,21.0683576,105.8240984,Cộng Càphê,21.03350388,105.8381893,Coffee Shop
Tay Ho,21.0683576,105.8240984,Quan An Ngon 18 Phan Boi Chau,21.02640465,105.8434518,Vietnamese Restaurant
Tay Ho,21.0683576,105.8240984,The ann hotel,21.01584318,105.8578246,Hotel
Tay Ho,21.0683576,105.8240984,Đền Ngọc Sơn,21.03055064,105.8524582,Temple
Tay Ho,21.0683576,105.8240984,Bún Chả Đắc Kim,21.03224144,105.84814,Noodle Restaurant
Tay Ho,21.0683576,105.8240984,Bún Chả Hương Liên,21.01793187,105.853913,Noodle Restaurant
Tay Ho,21.0683576,105.8240984,JW Marriott Hanoi,21.0078042,105.7826291,Hotel
Tay Ho,21.0683576,105.8240984,Cau Go Restaurant,21.031994,105.85189,Vietnamese Restaurant
Tay Ho,21.0683576,105.8240984,Hue Restaurant,21.03295852,105.8085001,Vietnamese Restaurant
Tay Ho,21.0683576,105.8240984,McDonald's,21.02539134,105.8531895,Fast Food Restaurant
Tay Ho,21.0683576,105.8240984,Marvellous Hotel & Spa,21.03134026,105.8471058,Hotel
Tay Ho,21.0683576,105.8240984,Angelina - Italian Restaurant & Lounge,21.025802,105.856388,Lounge
Tay Ho,21.0683576,105.8240984,Noodle and Roll,21.02970041,105.8491419,Vietnamese Restaurant
Tay Ho,21.0683576,105.8240984,Noble Moment CF Bingsu A51 Hoàng Ngân,21.00978023,105.8029506,Korean Restaurant
Tay Ho,21.0683576,105.8240984,ssam daak,21.01000075,105.8044589,Asian Restaurant
Tay Ho,21.0683576,105.8240984,JM Marvel Hotel & Spa,21.03103033,105.8466951,Hotel
Tay Ho,21.0683576,105.8240984,Pico Xuân Thuỷ,21.03632202,105.7852039,Shopping Mall
Tay Ho,21.0683576,105.8240984,Acid8 Coffee 34 Hạ Hồi,21.02102,105.846855,Coffee Shop
Tay Ho,21.0683576,105.8240984,Công Viên Thống Nhất (Reunification Park),21.015848,105.8440663,Park
Tay Ho,21.0683576,105.8240984,Vintage 1976,21.02596506,105.8537216,Café
Tay Ho,21.0683576,105.8240984,Lục Thuỷ,21.02899125,105.8512341,Vietnamese Restaurant
Tay Ho,21.0683576,105.8240984,Novotel Suites Hanoi,21.03028026,105.7854132,Hotel
Tay Ho,21.0683576,105.8240984,Kem Tràng Tiền,21.02505482,105.8547373,Ice Cream Parlor
Tay Ho,21.0683576,105.8240984,Nhà Hát Lớn Hà Nội (Hanoi Opera House),21.0242343,105.8572761,Opera House
Tay Ho,21.0683576,105.8240984,강남면옥,21.018276,105.779562,BBQ Joint
Tay Ho,21.0683576,105.8240984,Thịt Xiên Rau Câu Phương Mai,21.00296509,105.8350584,BBQ Joint
Tay Ho,21.0683576,105.8240984,Spices Taste Of India,21.006725,105.80408,Indian Restaurant
Tay Ho,21.0683576,105.8240984,BHD Star Cineplex Vincom Phạm Ngọc Thạch,21.00654079,105.8319923,Movie Theater
Tay Ho,21.0683576,105.8240984,Quan An Ngon 25T2 Hoang Dao Thuy,21.00689785,105.8018639,Vietnamese Restaurant
Tay Ho,21.0683576,105.8240984,Bò tơ Tây Ninh,21.03613335,105.7700335,BBQ Joint
Tay Ho,21.0683576,105.8240984,Starbucks Coffee Vincom Center Phạm Ngọc Thạch,21.00639362,105.8316375,Coffee Shop
Tay Ho,21.0683576,105.8240984,Nhật Cường Mobile,20.99134871,105.8031824,Mobile Phone Store
Tay Ho,21.0683576,105.8240984,Meat Plus B1 Nguyễn Thị Thập,21.007954,105.803705,Korean Restaurant
Tay Ho,21.0683576,105.8240984,Hương Sen II,21.00846096,105.8189818,Spa
Tay Ho,21.0683576,105.8240984,JW Cafe,21.00719455,105.7834414,Vietnamese Restaurant
Tay Ho,21.0683576,105.8240984,Aeon Mall,21.02690825,105.8979893,Shopping Mall
Tay Ho,21.0683576,105.8240984,Executive Lounge @ JW Marriott Hotel Hanoi,21.0071839,105.7832007,Hotel
Tay Ho,21.0683576,105.8240984,Crystal Jade Palace,21.00702538,105.7834651,Cantonese Restaurant
Tay Ho,21.0683576,105.8240984,Book Café,21.00661717,105.8457521,Coffee Shop
Tay Ho,21.0683576,105.8240984,Baek Jeong,21.01595719,105.7781038,BBQ Joint
Tay Ho,21.0683576,105.8240984,AEON Mart,21.02667348,105.899771,Market
Tay Ho,21.0683576,105.8240984,Cowboy Jack's,21.00584398,105.8232076,Pizzeria
Tay Ho,21.0683576,105.8240984,Grand Plaza Hanoi Hotel,21.0080871,105.796658,Hotel
Tay Ho,21.0683576,105.8240984,CGV Cinemas MIPEC Tower,21.00539439,105.8239404,Movie Theater
Tay Ho,21.0683576,105.8240984,CGV Cinemas Hà Nội Centerpoint,21.00413263,105.805027,Movie Theater
Tay Ho,21.0683576,105.8240984,Super Amusement Dream Games,21.02664674,105.9004677,Bowling Alley
Tay Ho,21.0683576,105.8240984,VinMart Royal City,21.0031414,105.816424,Market
Tay Ho,21.0683576,105.8240984,CGV Cinemas Aeon Long Bien,21.02648052,105.9004487,Movie Theater
Tay Ho,21.0683576,105.8240984,The Lounge,21.00732523,105.7834743,Hotel Bar
